A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,target
-2.3025221729275662,-2.5440957455252406,-0.5540424622258184,-2.528082517903448,-2.528082517903448,-1.7502481240821595,-1.2732889670386898,1.425233552331218,-2.936148339641746,-3.1532172009260986,1.5600834483848123,-2.906228106443111,-3.1956871306320567,-0.9832344954357376,-0.19257962316937616,
-0.48626324428264805,-0.05777399046338041,-0.9562902362424199,-0.460739299120865,-0.460739299120865,-1.4946105308163018,-0.5733345706793146,-0.2929299599038691,-0.945099759963192,-1.14503924162662,-0.2900612818793273,-0.9100018424747315,-0.301558942864362,0.10500958338929926,-0.19527053520419818,1.0
1.32999568436227,2.262681847985235,-0.05927770018539855,-0.460739299120865,-0.460739299120865,-1.2389729375504444,0.12661982568006064,0.24194181173105367,-0.945099759963192,-1.14503924162662,0.7377969016007503,-0.9100018424747315,-0.301558942864362,-0.8104973400666842,-0.08763405381131699,1.0
1.32999568436227,-0.5853776347658132,-0.8557282927382696,-0.460739299120865,-0.460739299120865,-1.2389729375504444,0.12661982568006064,-0.21822719850234357,-0.945099759963192,0.8631387176728584,-0.49563291857534275,-0.9100018424747315,-0.301558942864362,0.5541261873488383,-0.03689114115467299,1.0
-0.48626324428264805,-0.30782311098586046,-0.6465594502496367,-0.460739299120865,-0.460739299120865,-1.4946105308163018,-0.5733345706793146,0.45409765411138614,-0.945099759963192,-1.14503924162662,0.5322252649047348,1.0862244214936478,-0.301558942864362,-0.4822967448654826,-0.19469391119673632,1.0
-0.48626324428264805,-0.9462818653865926,0.17503162817927181,-0.460739299120865,-0.460739299120865,-1.4946105308163018,-0.5733345706793146,-0.15547687892506215,-0.945099759963192,0.8631387176728584,-0.49563291857534275,-0.9100018424747315,2.5925692449033324,-0.36713864128611357,-0.19527053520419818,1.0
-0.48626324428264805,0.04641314308765296,-0.1517946882092169,-0.460739299120865,-0.460739299120865,-0.9833353442845867,-0.5733345706793146,0.08058384710375853,-0.945099759963192,0.8631387176728584,-0.49563291857534275,1.0862244214936478,-0.301558942864362,1.0147586016663142,-0.19527053520419818,1.0
-0.48626324428264805,0.13726432354415433,-0.747121393753787,-0.460739299120865,-0.460739299120865,-0.7276977510187291,0.12661982568006064,1.275828029528167,-0.945099759963192,0.8631387176728584,-0.49563291857534275,1.0862244214936478,-0.301558942864362,-0.11379081341150181,5.817956822610602,1.0
1.32999568436227,-0.7170701715743193,1.3737299947487445,-0.460739299120865,-0.460739299120865,-0.4720601577528715,-0.5733345706793146,-0.6544913250872526,-0.945099759963192,0.8631387176728584,-0.49563291857534275,-0.9100018424747315,-0.301558942864362,-0.5974548484448515,0.06401806015115313,1.0
-0.48626324428264805,1.9084455939117215,-0.8557282927382696,1.606603919661718,1.606603919661718,-0.21642256448701394,0.12661982568006064,0.5168479736886675,-0.945099759963192,0.8631387176728584,-0.49563291857534275,-0.9100018424747315,-0.301558942864362,-0.021664330548006618,-0.1349172224231898,1.0
-0.48626324428264805,0.9149170883690673,0.0322336684033783,1.606603919661718,1.606603919661718,-1.4946105308163018,-0.5733345706793146,0.27929319243181644,-0.945099759963192,0.8631387176728584,-0.49563291857534275,1.0862244214936478,-0.301558942864362,-0.7586761934559682,0.0818934043824709,1.0
-0.48626324428264805,-0.787083925320614,-0.7893574100255303,-0.460739299120865,-0.460739299120865,0.039215028778843634,0.12661982568006064,-0.019517853174285667,1.0459488197153621,0.8631387176728584,-0.49563291857534275,1.0862244214936478,-0.301558942864362,-0.321075399854366,-0.19527053520419818,1.0
-0.48626324428264805,-0.1336222236885324,-0.587227903582188,-0.460739299120865,-0.460739299120865,0.039215028778843634,0.12661982568006064,0.6289021157909559,-0.945099759963192,0.8631387176728584,-0.49563291857534275,-0.9100018424747315,-0.301558942864362,0.43896808376946933,-0.1568289347067406,1.0
1.32999568436227,0.5606808342955538,0.2504530858073846,-0.460739299120865,-0.460739299120865,-0.21642256448701394,-0.5733345706793146,-0.36763272130539465,-0.945099759963192,0.8631387176728584,-0.49563291857534275,1.0862244214936478,-0.301558942864362,-1.0580872627623275,-0.19527053520419818,1.0
-0.48626324428264805,1.38000845254088,0.25849804128771664,-0.460739299120865,-0.460739299120865,-0.21642256448701394,-0.5733345706793146,-0.6544913250872526,1.0459488197153621,0.8631387176728584,-0.49563291857534275,-0.9100018424747315,-0.301558942864362,-1.0580872627623275,0.32176899148660615,1.0
1.32999568436227,1.19247161214902,1.155510577344738,-0.460739299120865,-0.460739299120865,-1.2389729375504444,-0.5733345706793146,0.8276114611190137,-0.945099759963192,-1.14503924162662,0.9433685382967658,1.0862244214936478,-0.301558942864362,-1.0580872627623275,-0.19527053520419818,1.0
-0.48626324428264805,0.42898829748704775,-0.06832827510077208,1.606603919661718,1.606603919661718,-0.21642256448701394,-0.5733345706793146,-0.5917410055099712,-0.945099759963192,-1.14503924162662,1.5600834483848123,1.0862244214936478,-0.301558942864362,0.7844423945075762,-0.19527053520419818,1.0
-0.48626324428264805,-0.2728162341127131,-0.7803068351101567,-0.460739299120865,-0.460739299120865,-0.9833353442845867,-0.5733345706793146,-0.37958516312963875,-0.945099759963192,-1.14503924162662,0.12108199151270374,1.0862244214936478,-0.301558942864362,1.2220431881091784,-0.19527053520419818,1.0
1.32999568436227,-0.6895647683168465,0.225312599931347,-0.460739299120865,-0.460739299120865,-1.2389729375504444,-0.5733345706793146,0.2807872476598469,-0.945099759963192,-1.14503924162662,1.5600834483848123,-0.9100018424747315,-0.301558942864362,-0.36713864128611357,-0.14817957459481268,1.0
-0.48626324428264805,-0.8079213520308206,-0.9060092644903447,-0.460739299120865,-0.460739299120865,0.2948526220447012,0.12661982568006064,-0.4677344215834388,-0.945099759963192,0.8631387176728584,-0.49563291857534275,1.0862244214936478,-0.301558942864362,-1.0580872627623275,-0.19527053520419818,1.0
1.32999568436227,-1.0296315722274194,0.7703583337238422,-0.460739299120865,-0.460739299120865,-0.4720601577528715,0.12661982568006064,-0.44233548270692014,-0.945099759963192,-1.14503924162662,0.9433685382967658,-0.9100018424747315,-0.301558942864362,-0.5053283655813564,-0.19527053520419818,1.0
-0.48626324428264805,-0.5437027813453998,1.3063534926009635,-0.460739299120865,-0.460739299120865,0.039215028778843634,-0.5733345706793146,0.08058384710375853,-0.945099759963192,-1.14503924162662,2.999084905256921,-0.9100018424747315,-0.301558942864362,0.09349377303136236,0.036916731800445544,1.0
-0.48626324428264805,-0.6895647683168465,-0.7551663492341192,-0.460739299120865,-0.460739299120865,0.039215028778843634,-0.5733345706793146,-0.41693654383040146,-0.945099759963192,0.8631387176728584,-0.49563291857534275,-0.9100018424747315,2.5925692449033324,0.6692842909282073,-0.19527053520419818,1.0
1.32999568436227,1.3525030492834074,0.6527008598239861,-0.460739299120865,-0.460739299120865,0.039215028778843634,-0.5733345706793146,1.6866932172365574,-0.945099759963192,-1.14503924162662,0.7377969016007503,1.0862244214936478,-0.301558942864362,-1.0580872627623275,0.04691154792978451,1.0
1.32999568436227,-0.34199649079059913,1.9600061253779408,-0.460739299120865,-0.460739299120865,0.5504902153105588,0.12661982568006064,0.25538830878332824,-0.945099759963192,-1.14503924162662,-0.2900612818793273,-0.9100018424747315,-0.301558942864362,-0.36713864128611357,-0.19315624717683802,1.0
1.32999568436227,0.8040619782707679,0.351015029311535,-0.460739299120865,-0.460739299120865,-1.2389729375504444,-0.5733345706793146,-0.5170382441084457,-0.945099759963192,-1.14503924162662,0.12108199151270374,1.0862244214936478,-0.301558942864362,-0.22319101181190235,-0.19527053520419818,1.0
1.32999568436227,-1.3080195930757805,-0.838632762342564,-0.460739299120865,-0.460739299120865,0.039215028778843634,0.12661982568006064,-0.21822719850234357,-0.945099759963192,-1.14503924162662,-0.08448964518331176,-0.9100018424747315,-0.301558942864362,-0.4822967448654826,-0.19527053520419818,1.0
1.32999568436227,1.2899907691527874,1.6583202948654896,-0.460739299120865,-0.460739299120865,0.8061278085764164,0.8265742220394358,0.8769152836440206,-0.945099759963192,-1.14503924162662,1.3545118116887969,1.0862244214936478,-0.301558942864362,-1.0580872627623275,-0.19527053520419818,1.0
-0.48626324428264805,2.088480960687907,2.764501673411144,-0.460739299120865,-0.460739299120865,0.2948526220447012,0.8265742220394358,3.815721917180035,-0.945099759963192,-1.14503924162662,2.999084905256921,1.0862244214936478,-0.301558942864362,-1.0580872627623275,-0.19527053520419818,1.0
-0.48626324428264805,2.1584947144342017,0.7532628033281364,-0.460739299120865,-0.460739299120865,1.061765401842274,0.12661982568006064,1.425233552331218,-0.945099759963192,-1.14503924162662,0.12108199151270374,-0.9100018424747315,-0.301558942864362,-1.0580872627623275,-0.19527053520419818,1.0
-0.48626324428264805,0.8799102114959199,-0.747121393753787,-0.460739299120865,-0.460739299120865,-1.4946105308163018,-0.5733345706793146,0.8276114611190137,-0.945099759963192,-1.14503924162662,0.7377969016007503,1.0862244214936478,-0.301558942864362,1.820865326721897,1.7268094896686805,1.0
-0.48626324428264805,-0.18946652727188643,2.0183320526103476,-0.460739299120865,-0.460739299120865,1.3174029951081316,-0.5733345706793146,0.8395639029432579,-0.945099759963192,-1.14503924162662,0.5322252649047348,1.0862244214936478,-0.301558942864362,-0.09075919269562802,-0.19527053520419818,1.0
-0.48626324428264805,0.8732422349486538,1.0127126175688443,-0.460739299120865,-0.460739299120865,0.5504902153105588,0.12661982568006064,1.712092156113076,-0.945099759963192,-1.14503924162662,1.1489401749927812,-0.9100018424747315,-0.301558942864362,-1.0580872627623275,-0.19527053520419818,1.0
-0.48626324428264805,1.4983650362548542,0.5692344467155412,-0.460739299120865,-0.460739299120865,0.8061278085764164,0.8265742220394358,1.6000380140107877,-0.945099759963192,-1.14503924162662,2.58794163186489,1.0862244214936478,-0.301558942864362,-1.0580872627623275,0.7657694772322411,1.0
1.32999568436227,0.43565627403431373,0.07446968467512145,-0.460739299120865,-0.460739299120865,1.061765401842274,-0.5733345706793146,0.8276114611190137,-0.945099759963192,0.8631387176728584,-0.49563291857534275,1.0862244214936478,-0.301558942864362,-1.0580872627623275,0.5735614747449532,1.0
1.32999568436227,-0.7454090719002006,1.2057915490968132,-0.460739299120865,-0.460739299120865,-1.2389729375504444,-0.5733345706793146,-0.5424371829849644,-0.945099759963192,-1.14503924162662,0.5322252649047348,1.0862244214936478,-0.301558942864362,-1.0580872627623275,-0.08763405381131699,1.0
-0.48626324428264805,-0.30782311098586046,-0.6546044057299688,-0.460739299120865,-0.460739299120865,-1.4946105308163018,-0.5733345706793146,-0.06882167569929253,-0.945099759963192,-1.14503924162662,1.7656550850808277,1.0862244214936478,-0.301558942864362,1.4408435849099794,-0.18854325511714312,1.0
-0.48626324428264805,-0.3561659409535398,-0.6375088753342633,-0.460739299120865,-0.460739299120865,-0.4720601577528715,0.12661982568006064,-0.11812549822429938,-0.945099759963192,-1.14503924162662,1.9712267217768433,1.0862244214936478,-0.301558942864362,2.2987714565762785,-0.058226229430761944,1.0
1.32999568436227,-0.7104021950270533,1.406915436105114,-0.460739299120865,-0.460739299120865,0.5504902153105588,0.12661982568006064,-0.5170382441084457,-0.945099759963192,-1.14503924162662,-0.08448964518331176,1.0862244214936478,-0.301558942864362,0.6692842909282073,-0.08936392583370258,1.0
-0.48626324428264805,-0.3144910875331265,-0.838632762342564,1.606603919661718,1.606603919661718,-0.4720601577528715,-0.5733345706793146,-0.5917410055099712,-0.945099759963192,-1.14503924162662,-0.08448964518331176,-0.9100018424747315,-0.301558942864362,0.43896808376946933,-0.09916653396055426,1.0
-0.48626324428264805,1.9217815470062536,0.9372911599407315,-0.460739299120865,-0.460739299120865,1.573040588373989,1.5265286183988107,3.640917455500465,-0.945099759963192,-1.14503924162662,1.7656550850808277,1.0862244214936478,-0.301558942864362,-0.885350107393274,-0.13760813445801184,1.0
-0.48626324428264805,0.22061403038498104,0.888015807623698,-0.460739299120865,-0.460739299120865,0.039215028778843634,-0.5733345706793146,0.6782059383159628,-0.945099759963192,-1.14503924162662,1.9712267217768433,1.0862244214936478,-0.301558942864362,-1.0580872627623275,-0.15279256665450758,1.0
-0.48626324428264805,-0.2169719305293591,2.060568068882091,-0.460739299120865,-0.460739299120865,0.039215028778843634,0.12661982568006064,0.927713161397058,-0.945099759963192,-1.14503924162662,1.7656550850808277,-0.9100018424747315,-0.301558942864362,-1.0580872627623275,0.24354033447427997,1.0
-0.48626324428264805,-0.15445965039873907,-0.6716999361256744,-0.460739299120865,-0.460739299120865,-1.4946105308163018,0.12661982568006064,-0.44233548270692014,-0.945099759963192,-1.14503924162662,-0.2900612818793273,-0.9100018424747315,-0.301558942864362,0.3238099801901003,-0.1760497349554694,1.0
-0.48626324428264805,0.6715359443938531,1.8423486514780847,-0.460739299120865,-0.460739299120865,-1.4946105308163018,-0.5733345706793146,1.910801501441134,-0.945099759963192,-1.14503924162662,0.7377969016007503,1.0862244214936478,-0.301558942864362,-0.655033900234536,-0.19527053520419818,1.0
-0.48626324428264805,2.075145007593375,4.675178599990001,1.606603919661718,1.606603919661718,0.039215028778843634,-0.5733345706793146,7.849671032862413,-0.945099759963192,-1.14503924162662,7.7272325492652785,-0.9100018424747315,-0.301558942864362,-1.0580872627623275,-0.19238741516688887,1.0
-0.48626324428264805,1.9009441202960469,0.4012960010636102,-0.460739299120865,-0.460739299120865,0.039215028778843634,0.12661982568006064,0.11793522780452129,-0.945099759963192,-1.14503924162662,1.7656550850808277,1.0862244214936478,-0.301558942864362,-1.0580872627623275,-0.14068346249780844,1.0
1.32999568436227,0.7898925281078272,-0.5459975067454863,1.606603919661718,1.606603919661718,-1.2389729375504444,0.12661982568006064,-0.6290923862107339,-0.945099759963192,-1.14503924162662,4.232514725433014,1.0862244214936478,-0.301558942864362,1.5617595936683168,0.042298555870089606,1.0
-0.48626324428264805,0.033077189993120974,-0.05927770018539855,-0.460739299120865,-0.460739299120865,-0.4720601577528715,0.12661982568006064,1.13837494854936,-0.945099759963192,-1.14503924162662,0.12108199151270374,-0.9100018424747315,-0.301558942864362,0.7326212478968602,-0.13760813445801184,1.0
-0.48626324428264805,0.8315673815282405,-0.6465594502496367,-0.460739299120865,-0.460739299120865,0.8061278085764164,0.8265742220394358,0.37939489270986065,1.0459488197153621,0.8631387176728584,-0.49563291857534275,-0.9100018424747315,-0.301558942864362,0.18562025589485756,-0.19527053520419818,1.0
-0.48626324428264805,-0.6337204647334925,-0.8225428513818999,-0.460739299120865,-0.460739299120865,0.039215028778843634,-0.5733345706793146,-0.6171399443864899,1.0459488197153621,0.8631387176728584,-0.49563291857534275,-0.9100018424747315,-0.301558942864362,-0.4822967448654826,-0.19527053520419818,1.0
1.32999568436227,-0.48119050121477985,-0.8557282927382696,-0.460739299120865,-0.460739299120865,0.039215028778843634,0.12661982568006064,-0.40498410200615736,-0.945099759963192,0.8631387176728584,-0.49563291857534275,1.0862244214936478,-0.301558942864362,1.769044180111181,-0.19527053520419818,1.0
-0.48626324428264805,-0.4603530745045732,-0.7551663492341192,-0.460739299120865,-0.460739299120865,-1.2389729375504444,-0.5733345706793146,-0.14352443710081805,-0.945099759963192,0.8631387176728584,-0.49563291857534275,1.0862244214936478,-0.301558942864362,0.5541261873488383,-0.19527053520419818,1.0
-0.48626324428264805,0.4915005776176678,-0.5459975067454863,-0.460739299120865,-0.460739299120865,-1.4946105308163018,-0.5733345706793146,-0.6544913250872526,-0.945099759963192,0.8631387176728584,-0.49563291857534275,1.0862244214936478,-0.301558942864362,1.2450748088250523,0.9195358792220715,1.0
-0.48626324428264805,0.28312631051560105,-0.453480518721668,-0.460739299120865,-0.460739299120865,-1.4946105308163018,-0.5733345706793146,-0.6664437669114968,-0.945099759963192,0.8631387176728584,-0.49563291857534275,1.0862244214936478,-0.301558942864362,0.31805207501113186,-0.1568289347067406,1.0
-0.48626324428264805,0.227282006932247,-0.3529185752175176,-0.460739299120865,-0.460739299120865,-0.4720601577528715,0.12661982568006064,1.5492401362577504,-0.945099759963192,0.8631387176728584,-0.49563291857534275,1.0862244214936478,-0.301558942864362,-1.0580872627623275,-0.19527053520419818,1.0
-0.48626324428264805,-0.6828967917695806,1.3817749502290764,1.606603919661718,1.606603919661718,-1.4946105308163018,-0.5733345706793146,-0.41693654383040146,-0.945099759963192,0.8631387176728584,-0.49563291857534275,1.0862244214936478,-0.301558942864362,-0.1368224341273756,-0.13760813445801184,1.0
-0.48626324428264805,-0.6962327448641126,-0.9562902362424199,-0.460739299120865,-0.460739299120865,-0.4720601577528715,-0.5733345706793146,-0.6410448280349781,-0.945099759963192,0.8631387176728584,-0.49563291857534275,-0.9100018424747315,-0.301558942864362,-1.0580872627623275,-0.19527053520419818,1.0
-0.48626324428264805,1.0674470518877799,-0.8557282927382696,-0.460739299120865,-0.460739299120865,0.8061278085764164,0.12661982568006064,0.8276114611190137,-0.945099759963192,0.8631387176728584,-0.49563291857534275,1.0862244214936478,-0.301558942864362,0.7844423945075762,-0.19527053520419818,1.0
-0.48626324428264805,0.3039637372258077,-0.051232744705066516,-0.460739299120865,-0.460739299120865,0.5504902153105588,0.12661982568006064,1.0517197453235902,1.0459488197153621,0.8631387176728584,-0.49563291857534275,1.0862244214936478,2.5925692449033324,3.03578331948424,-0.19527053520419818,1.0
-0.48626324428264805,0.9774293684996872,-0.3529185752175176,-0.460739299120865,-0.460739299120865,-1.2389729375504444,0.12661982568006064,1.126422506725116,-0.945099759963192,-1.14503924162662,1.7656550850808277,-0.9100018424747315,-0.301558942864362,-0.5974548484448515,-0.19527053520419818,1.0
-0.48626324428264805,2.1026504108508477,1.5074773796092642,-0.460739299120865,-0.460739299120865,-0.9833353442845867,-0.5733345706793146,-0.2929299599038691,-0.945099759963192,-1.14503924162662,0.32665362820871924,1.0862244214936478,-0.301558942864362,0.09349377303136236,-0.19527053520419818,1.0
-0.48626324428264805,0.0122397632829143,2.2948773972467613,-0.460739299120865,-0.460739299120865,0.2948526220447012,-0.5733345706793146,0.22998936990680957,-0.945099759963192,-1.14503924162662,1.3545118116887969,-0.9100018424747315,-0.301558942864362,0.38138903197978485,-0.05495869338847805,1.0
1.32999568436227,-0.6753953181539059,-0.7974023655058623,1.606603919661718,1.606603919661718,-1.2389729375504444,-0.5733345706793146,-0.21822719850234357,-0.945099759963192,-1.14503924162662,-0.08448964518331176,1.0862244214936478,-0.301558942864362,-0.5974548484448515,-0.11838733420928305,1.0
1.32999568436227,-0.9254444386763859,-0.7883517905904888,-0.460739299120865,-0.460739299120865,-1.2389729375504444,-0.5733345706793146,-0.1928282596258249,-0.945099759963192,-1.14503924162662,-0.2900612818793273,-0.9100018424747315,-0.301558942864362,-1.0580872627623275,-0.19527053520419818,1.0
-0.48626324428264805,-0.4045087709212192,-0.1015137164571417,-0.460739299120865,-0.460739299120865,-0.4720601577528715,-0.5733345706793146,0.6154556187386813,-0.945099759963192,-1.14503924162662,-0.2900612818793273,1.0862244214936478,-0.301558942864362,-0.36713864128611357,-0.19527053520419818,1.0
-0.48626324428264805,0.22061403038498104,-0.6465594502496367,-0.460739299120865,-0.460739299120865,-0.4720601577528715,-0.5733345706793146,-0.20627475667809947,-0.945099759963192,-1.14503924162662,-0.2900612818793273,1.0862244214936478,-0.301558942864362,1.936023430301266,9.415129589160195,1.0
1.32999568436227,0.37314399390369374,-0.7551663492341192,-0.460739299120865,-0.460739299120865,0.039215028778843634,-0.5733345706793146,-0.06882167569929253,-0.945099759963192,-1.14503924162662,1.7656550850808277,-0.9100018424747315,-0.301558942864362,-1.0580872627623275,-0.10762368606999492,1.0
-0.48626324428264805,-0.5020279279249865,-0.8808687786143071,-0.460739299120865,-0.460739299120865,-0.9833353442845867,-0.5733345706793146,-0.5917410055099712,-0.945099759963192,-1.14503924162662,0.12108199151270374,-0.9100018424747315,-0.301558942864362,0.43896808376946933,2.708607966373747,1.0
